onset	duration	sample	type	value
228.013756743129	0.0498866220000006	273617.508091755	phoneme_onset_01	"T"
228.063643365129	0.0399092969999765	273677.372038155	phoneme_onset_01	"R"
228.103552662129	0.119727891000027	273725.263194555	phoneme_onset_01	"IY1"
228.223280553129	0.13968253999997	273868.936663755	phoneme_onset_01	"T"
228.362963093129	0.957823128999977	274036.555711755	word_onset_01	"sp"
228.362963093129	0.957823128999977	274036.555711755	phoneme_onset_01	"sp"
229.320786222129	0.10975056700001	275185.943466555	word_onset_01	"AS"
229.320786222129	0.039909297000025	275185.943466555	phoneme_onset_01	"EH1"
229.360695519129	0.069841269999985	275233.834622955	phoneme_onset_01	"Z"
229.430536789129	0.089795918000018	275317.644146955	word_onset_01	"I"
229.430536789129	0.089795918000018	275317.644146955	phoneme_onset_01	"AY1"
229.520332707129	0.389115645999991	275425.399248555	word_onset_01	"PASSED"
229.520332707129	0.169614513000027	275425.399248555	phoneme_onset_01	"P"
229.689947220129	0.0897959179999695	275628.936664155	phoneme_onset_01	"AE1"
229.779743138129	0.0997732429999936	275736.691765755	phoneme_onset_01	"S"
229.879516381129	0.0299319720000009	275856.419657355	phoneme_onset_01	"T"
229.909448353129	0.069841269999985	275892.338023755	word_onset_01	"THE"
229.909448353129	0.0299319730000085	275892.338023755	phoneme_onset_01	"DH"
229.939380326129	0.0399092969999765	275928.256391355	phoneme_onset_01	"AH0"
229.979289623129	0.259410431000045	275976.147547755	word_onset_01	"WELL"
229.979289623129	0.129705216000051	275976.147547755	phoneme_onset_01	"W"
230.108994839129	0.0299319719999524	276131.793806955	phoneme_onset_01	"EH1"
230.138926811129	0.0997732430000421	276167.712173355	phoneme_onset_01	"L"
230.238700054129	0.429024942999968	276287.440064955	word_onset_01	"REMEMBERED"
230.238700054129	0.0598639459999686	276287.440064955	phoneme_onset_01	"R"
230.298564000129	0.0299319720000009	276359.276800155	phoneme_onset_01	"AH0"
230.328495972129	0.0698412700000335	276395.195166555	phoneme_onset_01	"M"
230.398337242129	0.02993197299996	276479.004690555	phoneme_onset_01	"EH1"
230.428269215129	0.0997732429999936	276514.923058155	phoneme_onset_01	"M"
230.528042458129	0.049886620999993	276634.650949755	phoneme_onset_01	"B"
230.577929079129	0.0299319730000085	276694.514894955	phoneme_onset_01	"ER0"
230.607861052129	0.0598639450000095	276730.433262555	phoneme_onset_01	"D"
230.667724997129	0.439002267999992	276802.269996555	word_onset_01	"DOOR"
230.667724997129	0.0897959189999771	276802.269996555	phoneme_onset_01	"D"
230.757520916129	0.319274376000055	276910.025099355	phoneme_onset_01	"AO1"
231.076795292129	0.02993197299996	277293.154350555	phoneme_onset_01	"R"
231.106727265129	0.458956916000025	277329.072718155	word_onset_01	"sp"
231.106727265129	0.458956916000025	277329.072718155	phoneme_onset_01	"sp"
231.565684181129	0.179591836999995	277879.821017355	word_onset_01	"WHICH"
231.565684181129	0.0598639459999686	277879.821017355	phoneme_onset_01	"W"
231.625548127129	0.0299319720000494	277951.657752555	phoneme_onset_01	"IH1"
231.655480099129	0.0897959189999771	277987.576118955	phoneme_onset_01	"CH"
231.745276018129	0.239455782000005	278095.331221755	word_onset_01	"MUST"
231.745276018129	0.0299319730000085	278095.331221755	phoneme_onset_01	"M"
231.775207991129	0.0399092969999765	278131.249589355	phoneme_onset_01	"AH1"
231.815117288129	0.119727891000027	278179.140745755	phoneme_onset_01	"S"
231.934845179129	0.049886620999993	278322.814214955	phoneme_onset_01	"T"
231.984731800129	0.508843537999977	278382.678160155	word_onset_01	"ALWAYS"
231.984731800129	0.0997732429999936	278382.678160155	phoneme_onset_01	"AO1"
232.084505043129	0.129705214999994	278502.406051755	phoneme_onset_01	"L"
232.214210258129	0.0997732429999936	278658.052309755	phoneme_onset_01	"W"
232.313983501129	0.089795918000018	278777.780201355	phoneme_onset_01	"EY2"
232.403779419129	0.0897959189999771	278885.535302955	phoneme_onset_01	"Z"
232.493575338129	0.119727891000027	278993.290405755	word_onset_01	"BE"
232.493575338129	0.049886620999993	278993.290405755	phoneme_onset_01	"B"
232.543461959129	0.0698412700000335	279053.154350955	phoneme_onset_01	"IY0"
232.613303229129	0.718367347000021	279136.963874955	word_onset_01	"ASSOCIATED"
232.613303229129	0.0299319720000009	279136.963874955	phoneme_onset_01	"AH0"
232.643235201129	0.13968253999997	279172.882241355	phoneme_onset_01	"S"
232.782917741129	0.0997732430000421	279340.501289355	phoneme_onset_01	"OW1"
232.882690984129	0.129705214999994	279460.229180955	phoneme_onset_01	"S"
233.012396199129	0.02993197299996	279615.875438955	phoneme_onset_01	"IY0"
233.042328172129	0.0997732430000421	279651.793806555	phoneme_onset_01	"EY2"
233.142101415129	0.0698412689999774	279771.521698155	phoneme_onset_01	"T"
233.211942684129	0.0598639460000171	279855.331220955	phoneme_onset_01	"AH0"
233.271806630129	0.0598639460000171	279927.167956155	phoneme_onset_01	"D"
233.331670576129	0.139682538999962	279999.004691355	word_onset_01	"IN"
233.331670576129	0.0399092969999765	279999.004691355	phoneme_onset_01	"AH0"
233.371579873129	0.099773241999986	280046.895847755	phoneme_onset_01	"N"
233.471353115129	0.189569161000012	280166.623738155	word_onset_01	"MY"
233.471353115129	0.0498866220000006	280166.623738155	phoneme_onset_01	"M"
233.521239737129	0.139682539000011	280226.487684555	phoneme_onset_01	"AY1"
233.660922276129	0.379138322000023	280394.106731355	word_onset_01	"MIND"
233.660922276129	0.0897959189999771	280394.106731355	phoneme_onset_01	"M"
233.750718195129	0.149659864000035	280501.861834155	phoneme_onset_01	"AY1"
233.900378059129	0.0598639449999609	280681.453670955	phoneme_onset_01	"N"
233.960242004129	0.07981859400005	280753.290404955	phoneme_onset_01	"D"
234.040060598129	0.289342403999957	280849.072717755	word_onset_01	"sp"
234.040060598129	0.289342403999957	280849.072717755	phoneme_onset_01	"sp"
234.329403002129	0.16961451200002	281196.283602555	word_onset_01	"WITH"
234.329403002129	0.10975056700001	281196.283602555	phoneme_onset_01	"W"
234.439153569129	0.0299319730000085	281327.984282955	phoneme_onset_01	"IH1"
234.469085542129	0.0299319720000009	281363.902650555	phoneme_onset_01	"TH"
234.499017514129	0.229478457999988	281399.821016955	word_onset_01	"MY"
234.499017514129	0.10975056700001	281399.821016955	phoneme_onset_01	"M"
234.608768081129	0.119727890999978	281531.521697355	phoneme_onset_01	"AY1"
234.728495972129	0.538775510999985	281675.195166555	word_onset_01	"WOOING"
234.728495972129	0.159637189000011	281675.195166555	phoneme_onset_01	"W"
234.888133161129	0.099773241999986	281866.759793355	phoneme_onset_01	"UW1"
234.987906403129	0.10975056700001	281986.487683755	phoneme_onset_01	"IH0"
235.097656970129	0.169614512999979	282118.188364155	phoneme_onset_01	"NG"
235.267271483129	0.419047619	282321.725779755	word_onset_01	"sp"
235.267271483129	0.419047619	282321.725779755	phoneme_onset_01	"sp"
235.686319102129	0.448979592000008	282824.582922555	word_onset_01	"AND"
235.686319102129	0.239455782000053	282824.582922555	phoneme_onset_01	"AE1"
235.925774884129	0.159637188000003	283111.929860955	phoneme_onset_01	"N"
236.085412072129	0.0498866219999521	283303.494486555	phoneme_onset_01	"D"
236.135298694129	0.179591836000036	283363.358432955	word_onset_01	"WITH"
236.135298694129	0.0798185940000015	283363.358432955	phoneme_onset_01	"W"
236.215117288129	0.039909297000025	283459.140745755	phoneme_onset_01	"IH1"
236.255026585129	0.0598639450000095	283507.031902155	phoneme_onset_01	"TH"
236.314890530129	0.069841269999985	283578.868636155	word_onset_01	"THE"
236.314890530129	0.02993197299996	283578.868636155	phoneme_onset_01	"DH"
236.344822503129	0.039909297000025	283614.787003755	phoneme_onset_01	"AH0"
236.384731800129	0.379138321999975	283662.678160155	word_onset_01	"DARK"
236.384731800129	0.0798185940000015	283662.678160155	phoneme_onset_01	"D"
236.464550394129	0.189569161000012	283758.460472955	phoneme_onset_01	"AA1"
236.654119555129	0.0299319730000085	283985.943466155	phoneme_onset_01	"R"
236.684051528129	0.079818593999953	284021.861833755	phoneme_onset_01	"K"
236.763870122129	0.648526076999988	284117.644146555	word_onset_01	"INCIDENTS"
236.763870122129	0.0299319730000085	284117.644146555	phoneme_onset_01	"IH1"
236.793802095129	0.049886620999993	284153.562514155	phoneme_onset_01	"N"
236.843688716129	0.139682540000019	284213.426459355	phoneme_onset_01	"S"
236.983371256129	0.049886620999993	284381.045507355	phoneme_onset_01	"AH0"
237.033257877129	0.0498866220000006	284440.909452555	phoneme_onset_01	"D"
237.083144499129	0.0299319720000009	284500.773398955	phoneme_onset_01	"AH0"
237.113076471129	0.119727891000027	284536.691765355	phoneme_onset_01	"N"
237.232804362129	0.02993197299996	284680.365234555	phoneme_onset_01	"T"
237.262736335129	0.149659863999987	284716.283602155	phoneme_onset_01	"S"
237.412396199129	0.0897959190000256	284895.875438955	word_onset_01	"OF"
237.412396199129	0.039909297000025	284895.875438955	phoneme_onset_01	"AH0"
237.452305496129	0.0498866220000006	284943.766595355	phoneme_onset_01	"V"
237.502192118129	0.0798185940000015	285003.630541755	word_onset_01	"THE"
237.502192118129	0.039909297000025	285003.630541755	phoneme_onset_01	"DH"
237.542101415129	0.0399092969999765	285051.521698155	phoneme_onset_01	"AH0"
237.582010712129	0.369160996999999	285099.412854555	word_onset_01	"STUDY"
237.582010712129	0.129705214999994	285099.412854555	phoneme_onset_01	"S"
237.711715927129	0.049886620999993	285255.059112555	phoneme_onset_01	"T"
237.761602548129	0.0698412700000335	285314.923057755	phoneme_onset_01	"AH1"
237.831443818129	0.0399092969999765	285398.732581755	phoneme_onset_01	"D"
237.871353115129	0.0798185940000015	285446.623738155	phoneme_onset_01	"IY0"
237.951171709129	0.119727891999986	285542.406050955	word_onset_01	"IN"
237.951171709129	0.0399092969999765	285542.406050955	phoneme_onset_01	"IH1"
237.991081006129	0.0798185950000091	285590.297207355	phoneme_onset_01	"N"
238.070899601129	0.568707483000035	285686.079521355	word_onset_01	"SCARLET"
238.070899601129	0.149659864000035	285686.079521355	phoneme_onset_01	"S"
238.220559465129	0.049886620999993	285865.671358155	phoneme_onset_01	"K"
238.270446086129	0.149659863999987	285925.535303355	phoneme_onset_01	"AA1"
238.420105950129	0.0299319730000085	286105.127140155	phoneme_onset_01	"R"
238.450037923129	0.0399092969999765	286141.045507755	phoneme_onset_01	"L"
238.489947220129	0.039909297000025	286188.936664155	phoneme_onset_01	"AH0"
238.529856517129	0.10975056700001	286236.827820555	phoneme_onset_01	"T"
238.639607084129	0.897959183000009	286368.528500955	word_onset_01	"sp"
238.639607084129	0.897959183000009	286368.528500955	phoneme_onset_01	"sp"
239.537566267129	0.119727890999978	287446.079520555	word_onset_01	"I"
239.537566267129	0.119727890999978	287446.079520555	phoneme_onset_01	"AY1"
239.657294158129	0.149659863999987	287589.752989755	word_onset_01	"WAS"
239.657294158129	0.0798185940000015	287589.752989755	phoneme_onset_01	"W"
239.737112752129	0.0299319730000085	287685.535302555	phoneme_onset_01	"AH0"
239.767044725129	0.0399092969999765	287721.453670155	phoneme_onset_01	"Z"
239.806954022129	0.419047619	287769.344826555	word_onset_01	"SEIZED"
239.806954022129	0.0997732429999936	287769.344826555	phoneme_onset_01	"S"
239.906727265129	0.189569161000012	287889.072718155	phoneme_onset_01	"IY1"
240.096296426129	0.0997732429999936	288116.555711355	phoneme_onset_01	"Z"
240.196069669129	0.0299319720000009	288236.283602955	phoneme_onset_01	"D"
240.226001641129	0.10975056700001	288272.201969355	word_onset_01	"WITH"
240.226001641129	0.0299319730000085	288272.201969355	phoneme_onset_01	"W"
240.255933614129	0.039909297000025	288308.120336955	phoneme_onset_01	"AH0"
240.295842911129	0.0399092969999765	288356.011493355	phoneme_onset_01	"DH"
240.335752208129	0.0299319730000085	288403.902649755	word_onset_01	"A"
240.335752208129	0.0299319730000085	288403.902649755	phoneme_onset_01	"AH0"
240.365684181129	0.349206349000015	288439.821017355	word_onset_01	"KEEN"
240.365684181129	0.169614512999979	288439.821017355	phoneme_onset_01	"K"
240.535298694129	0.109750566000002	288643.358432955	phoneme_onset_01	"IY1"
240.645049260129	0.0698412700000335	288775.059112155	phoneme_onset_01	"N"
240.714890530129	0.458956915999976	288858.868636155	word_onset_01	"DESIRE"
240.714890530129	0.0498866220000006	288858.868636155	phoneme_onset_01	"D"
240.764777152129	0.0399092969999765	288918.732582555	phoneme_onset_01	"AH0"
240.804686449129	0.10975056700001	288966.623738955	phoneme_onset_01	"Z"
240.914437016129	0.229478457999988	289098.324419355	phoneme_onset_01	"AY1"
241.143915474129	0.0299319720000009	289373.698568955	phoneme_onset_01	"ER0"
241.173847446129	0.129705216000002	289409.616935355	word_onset_01	"TO"
241.173847446129	0.0997732429999936	289409.616935355	phoneme_onset_01	"T"
241.273620689129	0.0299319730000085	289529.344826955	phoneme_onset_01	"AH0"
241.303552662129	0.16961451200002	289565.263194555	word_onset_01	"SEE"
241.303552662129	0.069841269999985	289565.263194555	phoneme_onset_01	"S"
241.373393932129	0.0997732420000345	289649.072718555	phoneme_onset_01	"IY1"
241.473167174129	0.409070294999983	289768.800608955	word_onset_01	"HOLMES"
241.473167174129	0.169614512999979	289768.800608955	phoneme_onset_01	"HH"
241.642781687129	0.089795918000018	289972.338024555	phoneme_onset_01	"OW1"
241.732577605129	0.0598639460000171	290080.093126155	phoneme_onset_01	"M"
241.792441551129	0.0897959179999695	290151.929861355	phoneme_onset_01	"Z"
241.882237469129	0.369160998000007	290259.684962955	word_onset_01	"AGAIN"
241.882237469129	0.039909297000025	290259.684962955	phoneme_onset_01	"AH0"
241.922146766129	0.069841269999985	290307.576119355	phoneme_onset_01	"G"
241.991988036129	0.0897959179999695	290391.385643355	phoneme_onset_01	"EH1"
242.081783954129	0.169614513000027	290499.140744955	phoneme_onset_01	"N"
242.251398467129	0.658503401000004	290702.678160555	word_onset_01	"sp"
242.251398467129	0.658503401000004	290702.678160555	phoneme_onset_01	"sp"
242.909901868129	0.149659863999987	291492.882241755	word_onset_01	"AND"
242.909901868129	0.0897959189999771	291492.882241755	phoneme_onset_01	"AH0"
242.999697787129	0.0299319720000009	291600.637344555	phoneme_onset_01	"N"
243.029629759129	0.0299319730000085	291636.555710955	phoneme_onset_01	"D"
243.059561732129	0.069841269999985	291672.474078555	word_onset_01	"TO"
243.059561732129	0.0299319730000085	291672.474078555	phoneme_onset_01	"T"
243.089493705129	0.0399092969999765	291708.392446155	phoneme_onset_01	"AH0"
243.129403002129	0.199546485000028	291756.283602555	word_onset_01	"KNOW"
243.129403002129	0.039909297000025	291756.283602555	phoneme_onset_01	"N"
243.169312299129	0.159637188000003	291804.174758955	phoneme_onset_01	"OW1"
243.328949487129	0.189569161000012	291995.739384555	word_onset_01	"HOW"
243.328949487129	0.0598639460000171	291995.739384555	phoneme_onset_01	"HH"
243.388813433129	0.129705214999994	292067.576119755	phoneme_onset_01	"AW1"
243.518518648129	0.129705215999954	292223.222377755	word_onset_01	"HE"
243.518518648129	0.02993197299996	292223.222377755	phoneme_onset_01	"HH"
243.548450621129	0.0997732429999936	292259.140745355	phoneme_onset_01	"IY1"
243.648223864129	0.149659864000035	292378.868636955	word_onset_01	"WAS"
243.648223864129	0.039909297000025	292378.868636955	phoneme_onset_01	"W"
243.688133161129	0.0299319720000009	292426.759793355	phoneme_onset_01	"AH0"
243.718065133129	0.0798185950000091	292462.678159755	phoneme_onset_01	"Z"
243.797883728129	0.468934239999993	292558.460473755	word_onset_01	"EMPLOYING"
243.797883728129	0.0299319719999524	292558.460473755	phoneme_onset_01	"AH0"
243.827815700129	0.0698412700000335	292594.378840155	phoneme_onset_01	"M"
243.897656970129	0.0897959190000256	292678.188364155	phoneme_onset_01	"P"
243.987452889129	0.049886620999993	292785.943466955	phoneme_onset_01	"L"
244.037339510129	0.13968253999997	292845.807412155	phoneme_onset_01	"OY1"
244.177022050129	0.0299319720000009	293013.426460155	phoneme_onset_01	"IH0"
244.206954022129	0.0598639460000171	293049.344826555	phoneme_onset_01	"NG"
244.266817968129	0.139682540000019	293121.181561755	word_onset_01	"HIS"
244.266817968129	0.02993197299996	293121.181561755	phoneme_onset_01	"HH"
244.296749941129	0.0299319720000494	293157.099929355	phoneme_onset_01	"IH1"
244.326681913129	0.0798185950000091	293193.018295755	phoneme_onset_01	"Z"
244.406500508129	0.728344670999989	293288.800609755	word_onset_01	"EXTRAORDINARY"
244.406500508129	0.0399092969999765	293288.800609755	phoneme_onset_01	"IH0"
244.446409805129	0.0798185940000015	293336.691766155	phoneme_onset_01	"K"
244.526228399129	0.179591835999987	293432.474078955	phoneme_onset_01	"S"
244.705820235129	0.0498866220000006	293647.984282155	phoneme_onset_01	"T"
244.755706857129	0.039909297000025	293707.848228555	phoneme_onset_01	"R"
244.795616154129	0.079818593999953	293755.739384955	phoneme_onset_01	"AO1"
244.875434748129	0.0299319730000085	293851.521697755	phoneme_onset_01	"R"
244.905366721129	0.0299319730000085	293887.440065355	phoneme_onset_01	"D"
244.935298694129	0.0299319720000494	293923.358432955	phoneme_onset_01	"AH0"
244.965230666129	0.02993197299996	293959.276799355	phoneme_onset_01	"N"
244.995162639129	0.0299319730000085	293995.195166955	phoneme_onset_01	"EH2"
245.025094612129	0.049886620999993	294031.113534555	phoneme_onset_01	"R"
245.074981233129	0.0598639460000171	294090.977479755	phoneme_onset_01	"IY0"
245.134845179129	0.508843536999969	294162.814214955	word_onset_01	"POWERS"
245.134845179129	0.119727890999978	294162.814214955	phoneme_onset_01	"P"
245.254573070129	0.189569161000012	294306.487684155	phoneme_onset_01	"AW1"
245.444142231129	0.049886620999993	294533.970677355	phoneme_onset_01	"ER0"
245.494028852129	0.149659863999987	294593.834622555	phoneme_onset_01	"Z"
245.643688716129	1.02766439900001	294773.426459355	word_onset_01	"sp"
245.643688716129	1.02766439900001	294773.426459355	phoneme_onset_01	"sp"
246.671353115129	0.239455783000012	296006.623738155	word_onset_01	"HIS"
246.671353115129	0.0997732429999936	296006.623738155	phoneme_onset_01	"HH"
246.771126358129	0.039909297000025	296126.351629755	phoneme_onset_01	"IH1"
246.811035655129	0.0997732429999936	296174.242786155	phoneme_onset_01	"Z"
246.910808898129	0.339229024999998	296293.970677755	word_onset_01	"ROOMS"
246.910808898129	0.119727891000027	296293.970677755	phoneme_onset_01	"R"
247.030536789129	0.0897959179999695	296437.644146955	phoneme_onset_01	"UW1"
247.120332707129	0.069841269999985	296545.399248555	phoneme_onset_01	"M"
247.190173977129	0.0598639460000171	296629.208772555	phoneme_onset_01	"Z"
247.250037923129	0.099773241999986	296701.045507755	word_onset_01	"WERE"
247.250037923129	0.0598639450000095	296701.045507755	phoneme_onset_01	"W"
247.309901868129	0.0399092969999765	296772.882241755	phoneme_onset_01	"ER0"
247.349811165129	0.518820861999993	296820.773398155	word_onset_01	"BRILLIANTLY"
247.349811165129	0.0798185940000015	296820.773398155	phoneme_onset_01	"B"
247.429629759129	0.0498866220000006	296916.555710955	phoneme_onset_01	"R"
247.479516381129	0.0299319720000009	296976.419657355	phoneme_onset_01	"IH1"
247.509448353129	0.039909297000025	297012.338023755	phoneme_onset_01	"L"
247.549357650129	0.0299319730000085	297060.229180155	phoneme_onset_01	"Y"
247.579289623129	0.0598639459999686	297096.147547755	phoneme_onset_01	"AH0"
247.639153569129	0.0598639450000095	297167.984282955	phoneme_onset_01	"N"
247.699017514129	0.0299319730000085	297239.821016955	phoneme_onset_01	"T"
247.728949487129	0.02993197299996	297275.739384555	phoneme_onset_01	"L"
247.758881460129	0.10975056700001	297311.657752155	phoneme_onset_01	"IY0"
247.868632027129	0.239455782000005	297443.358432555	word_onset_01	"LIT"
247.868632027129	0.039909297000025	297443.358432555	phoneme_onset_01	"L"
247.908541324129	0.0798185940000015	297491.249588955	phoneme_onset_01	"IH1"
247.988359918129	0.119727890999978	297587.031901755	phoneme_onset_01	"T"
248.108087809129	0.768253968000014	297730.705370955	word_onset_01	"sp"
248.108087809129	0.768253968000014	297730.705370955	phoneme_onset_01	"sp"
248.876341777129	0.129705216000002	298652.610132555	word_onset_01	"AND"
248.876341777129	0.069841269999985	298652.610132555	phoneme_onset_01	"AE1"
248.946183047129	0.0299319730000085	298736.419656555	phoneme_onset_01	"N"
248.976115020129	0.0299319730000085	298772.338024155	phoneme_onset_01	"D"
249.006046993129	0.209523808999996	298808.256391755	word_onset_01	"EVEN"
249.006046993129	0.0897959179999695	298808.256391755	phoneme_onset_01	"IY1"
249.095842911129	0.0498866220000006	298916.011493355	phoneme_onset_01	"V"
249.145729533129	0.0299319720000494	298975.875439755	phoneme_onset_01	"AH0"
249.175661505129	0.0399092969999765	299011.793806155	phoneme_onset_01	"N"
249.215570802129	0.0897959189999771	299059.684962555	word_onset_01	"AS"
249.215570802129	0.0299319730000085	299059.684962555	phoneme_onset_01	"AE1"
249.245502775129	0.0598639459999686	299095.603330155	phoneme_onset_01	"Z"
249.305366721129	0.129705215000043	299167.440065355	word_onset_01	"I"
249.305366721129	0.129705215000043	299167.440065355	phoneme_onset_01	"AY1"
249.435071936129	0.209523810000004	299323.086323355	word_onset_01	"LOOKED"
249.435071936129	0.0498866209999445	299323.086323355	phoneme_onset_01	"L"
249.484958557129	0.0698412700000335	299382.950268555	phoneme_onset_01	"UH1"
249.554799827129	0.0299319730000085	299466.759792555	phoneme_onset_01	"K"
249.584731800129	0.0598639460000171	299502.678160155	phoneme_onset_01	"T"
249.644595746129	0.209523808999996	299574.514895355	word_onset_01	"UP"
249.644595746129	0.119727890999978	299574.514895355	phoneme_onset_01	"AH1"
249.764323637129	0.089795918000018	299718.188364555	phoneme_onset_01	"P"
249.854119555129	0.159637188000003	299825.943466155	word_onset_01	"I"
249.854119555129	0.159637188000003	299825.943466155	phoneme_onset_01	"AY1"
250.013756743129	0.24943310699998	300017.508091755	word_onset_01	"SAW"
250.013756743129	0.119727891999986	300017.508091755	phoneme_onset_01	"S"
250.133484635129	0.129705214999994	300161.181562155	phoneme_onset_01	"AO1"
250.263189850129	0.16961451200002	300316.827820155	word_onset_01	"HIS"
250.263189850129	0.0399092969999765	300316.827820155	phoneme_onset_01	"HH"
250.303099147129	0.0299319730000085	300364.718976555	phoneme_onset_01	"AH0"
250.333031120129	0.0997732420000345	300400.637344155	phoneme_onset_01	"Z"
250.432804362129	0.389115646999999	300520.365234555	word_onset_01	"TALL"
250.432804362129	0.0798185949999606	300520.365234555	phoneme_onset_01	"T"
250.512622957129	0.179591835999987	300616.147548555	phoneme_onset_01	"AO1"
250.692214793129	0.129705216000051	300831.657751755	phoneme_onset_01	"L"
250.821920009129	0.389115645999991	300987.304010955	word_onset_01	"SPARE"
250.821920009129	0.159637187999955	300987.304010955	phoneme_onset_01	"S"
250.981557197129	0.039909297000025	301178.868636555	phoneme_onset_01	"P"
251.021466494129	0.159637188000003	301226.759792955	phoneme_onset_01	"EH1"
251.181103682129	0.0299319730000085	301418.324418555	phoneme_onset_01	"R"
251.211035655129	0.359183672999983	301454.242786155	word_onset_01	"FIGURE"
251.211035655129	0.109750566999962	301454.242786155	phoneme_onset_01	"F"
251.320786222129	0.0498866210000415	301585.943466555	phoneme_onset_01	"IH1"
251.370672843129	0.0498866220000006	301645.807411755	phoneme_onset_01	"G"
251.420559465129	0.0598639449999609	301705.671358155	phoneme_onset_01	"Y"
251.480423410129	0.089795918000018	301777.508092155	phoneme_onset_01	"ER0"
251.570219328129	0.159637189000011	301885.263193755	word_onset_01	"sp"
251.570219328129	0.159637189000011	301885.263193755	phoneme_onset_01	"sp"
251.729856517129	0.259410430999997	302076.827820555	word_onset_01	"PASS"
251.729856517129	0.10975056700001	302076.827820555	phoneme_onset_01	"P"
251.839607084129	0.0399092969999765	302208.528500955	phoneme_onset_01	"AE1"
251.879516381129	0.10975056700001	302256.419657355	phoneme_onset_01	"S"
251.989266948129	0.498866213000001	302388.120337755	word_onset_01	"TWICE"
251.989266948129	0.0598639450000095	302388.120337755	phoneme_onset_01	"T"
252.049130893129	0.149659863999987	302459.957071755	phoneme_onset_01	"W"
252.198790757129	0.10975056700001	302639.548908555	phoneme_onset_01	"AY1"
252.308541324129	0.179591836999995	302771.249588955	phoneme_onset_01	"S"
252.488133161129	0.0698412689999774	302986.759793355	word_onset_01	"IN"
252.488133161129	0.0299319720000009	302986.759793355	phoneme_onset_01	"AH0"
252.518065133129	0.0399092969999765	303022.678159755	phoneme_onset_01	"N"
252.557974430129	0.0498866220000006	303070.569316155	word_onset_01	"A"
252.557974430129	0.0498866220000006	303070.569316155	phoneme_onset_01	"AH0"
252.607861052129	0.38911564600004	303130.433262555	word_onset_01	"DARK"
252.607861052129	0.089795918000018	303130.433262555	phoneme_onset_01	"D"
252.697656970129	0.209523810000004	303238.188364155	phoneme_onset_01	"AA1"
252.907180780129	0.0299319720000009	303489.616936155	phoneme_onset_01	"R"
252.937112752129	0.0598639460000171	303525.535302555	phoneme_onset_01	"K"
252.996976698129	0.618594103999979	303597.372037755	word_onset_01	"SILHOUETTE"
252.996976698129	0.149659863999987	303597.372037755	phoneme_onset_01	"S"
253.146636562129	0.0399092969999765	303776.963874555	phoneme_onset_01	"IH2"
253.186545859129	0.039909297000025	303824.855030955	phoneme_onset_01	"L"
253.226455156129	0.0399092969999765	303872.746187355	phoneme_onset_01	"AH0"
253.266364453129	0.10975056700001	303920.637343755	phoneme_onset_01	"W"
253.376115020129	0.089795918000018	304052.338024155	phoneme_onset_01	"EH1"
253.465910938129	0.149659863999987	304160.093125755	phoneme_onset_01	"T"
253.615570802129	0.299319727999973	304339.684962555	word_onset_01	"AGAINST"
253.615570802129	0.0299319730000085	304339.684962555	phoneme_onset_01	"AH0"
253.645502775129	0.0598639460000171	304375.603330155	phoneme_onset_01	"G"
253.705366721129	0.0399092969999765	304447.440065355	phoneme_onset_01	"EH1"
253.745276018129	0.049886620999993	304495.331221755	phoneme_onset_01	"N"
253.795162639129	0.089795918000018	304555.195166955	phoneme_onset_01	"S"
253.884958557129	0.02993197299996	304662.950268555	phoneme_onset_01	"T"
253.914890530129	0.0598639460000171	304698.868636155	word_onset_01	"THE"
253.914890530129	0.0299319730000085	304698.868636155	phoneme_onset_01	"DH"
253.944822503129	0.0299319730000085	304734.787003755	phoneme_onset_01	"AH0"
253.974754476129	0.508843537000018	304770.705371355	word_onset_01	"BLIND"
253.974754476129	0.069841269999985	304770.705371355	phoneme_onset_01	"B"
254.044595746129	0.0498866210000415	304854.514895355	phoneme_onset_01	"L"
254.094482367129	0.179591836999995	304914.378840555	phoneme_onset_01	"AY1"
254.274074204129	0.119727890999978	305129.889044955	phoneme_onset_01	"N"
254.393802095129	0.089795918000018	305273.562514155	phoneme_onset_01	"D"
254.483598013129	1.02766439899996	305381.317615755	word_onset_01	"sp"
254.483598013129	1.02766439899996	305381.317615755	phoneme_onset_01	"sp"
255.511262412129	0.119727892000034	306614.514894555	word_onset_01	"HE"
255.511262412129	0.0598639460000171	306614.514894555	phoneme_onset_01	"HH"
255.571126358129	0.0598639460000171	306686.351629755	phoneme_onset_01	"IY1"
255.630990304129	0.209523808999996	306758.188364955	word_onset_01	"WAS"
255.630990304129	0.0299319720000009	306758.188364955	phoneme_onset_01	"W"
255.660922276129	0.0299319730000085	306794.106731355	phoneme_onset_01	"AH0"
255.690854249129	0.149659863999987	306830.025098955	phoneme_onset_01	"Z"
255.840514113129	0.379138322000023	307009.616935755	word_onset_01	"PACING"
255.840514113129	0.039909297000025	307009.616935755	phoneme_onset_01	"P"
255.880423410129	0.069841269999985	307057.508092155	phoneme_onset_01	"EY1"
255.950264680129	0.129705214999994	307141.317616155	phoneme_onset_01	"S"
256.079969895129	0.0498866220000006	307296.963874155	phoneme_onset_01	"IH0"
256.129856517129	0.089795918000018	307356.827820555	phoneme_onset_01	"NG"
256.219652435129	0.0598639460000171	307464.582922155	word_onset_01	"THE"
